id,periodStartUnix,token0Price,token1Price,liquidity,feesUSD
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450756,1622721600,0,0,0,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450757,1622725200,0.00002611782222781324579250762161975806,38288.03149349433771549946854276703,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450758,1622728800,0.00002586777260282608907517132920859978,38658.14097541388817230246172543391,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450759,1622732400,0.00002590377753977684344893492894867867,38604.40812018395779398006191064796,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450760,1622736000,0.00002577750840933081889927126450404617,38793.50882640095637302057262411525,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450761,1622739600,0.00002572725914323585528403757411699226,38869.27847356477631626123875642578,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450762,1622743200,0.00002599113157881954037412255612053456,38474.66190409774321172792756556525,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450763,1622746800,0.00002598226541958905361570465316994712,38487.79095475102796222493864492217,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450764,1622750400,0.00002595046736763397666539015364202979,38534.95144550741840138688728369457,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450765,1622754000,0.00002577247692888782365807207949327563,38801.0823623677852621758912761321,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450766,1622757600,0.0000257247285411180945242336924789801,38873.10213600940868710721195158068,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450767,1622761200,0.00002571219103220801833652486858997993,38892.05703035435268900950840323292,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450769,1622768400,0.00002657320317799971361297100485435081,37631.89530827478390218075173654761,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450770,1622772000,0.00002659039538824981693778676437892212,37607.56413730860742060652146137186,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450771,1622775600,0.00002636301546954574029765002050094755,37931.92782347636904234056048607893,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450772,1622779200,0.00002648687229924707954934914741650152,37754.5520929032520905048425116974,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450773,1622782800,0.00002719334750034367540990169048079353,36773.69989065751407091298812835719,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450774,1622786400,0.0000273302435800315009544299698507486,36589.50192198936105374221179438875,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450775,1622790000,0.00002713776675816586695963598215781909,36849.0159456137207087835796367617,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450776,1622793600,0.00002738181727533055588727395169761553,36520.58553837997246088906855631637,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450777,1622797200,0.00002727880925270956374087139554869403,36658.49160555538106380316840628657,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450778,1622800800,0.00002718687442135757899110026101823682,36782.45555194884043244847190033137,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450779,1622804400,0.00002736366458850970414289723256056707,36544.81280332279438743800700656136,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450780,1622808000,0.00002723913166114079198165284940626514,36711.88980765473382480447659659996,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450781,1622811600,0.00002709550830687868795541879679553151,36906.4860741561286290713609940874,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450782,1622815200,0.00002737403058735156567617422129740372,36530.97401235679284952217395141655,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450783,1622818800,0.00002716772893897955643820460830924318,36808.37666799692646635325180524098,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450784,1622822400,0.00002710816945083223086316874024048195,36889.24852759837049256126101645852,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450785,1622826000,0.00002683568945090305726436504327514936,37263.80877337021973882240579082308,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450787,1622833200,0.00002686448331491253763159674477679449,37223.86871460496904475496279479818,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450788,1622836800,0.0000269622331111243801846588206595228,37088.91603594246788776879294695598,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450789,1622840400,0.00002687317710879914413209798682432802,37211.82634830951106791995609910993,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450790,1622844000,0.00002688676591227112686481540517842217,37193.0191702081857036165128178212,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450791,1622847600,0.00002713781466686840200159084912864661,36848.95089289796896013942645073441,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450792,1622851200,0.00002654699545195848996854221229319118,37669.04626964953017899202421072248,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450793,1622854800,0.00002653872658089171634265748538145818,37680.78309831245225885675595402459,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450794,1622858400,0.0000265554932234424374220428028703904,37656.99215547720717508153261850541,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450796,1622865600,0.00002657144085968277428028476917169465,37634.39119770558790968540285112977,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450797,1622869200,0.00002660924463946746768568259968676989,37580.92398146379913255723320308747,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450798,1622872800,0.00002650586875052768915090829883523131,37727.49383964604483336767083290833,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450799,1622876400,0.00002642430974004160921175831473679473,37843.9402897502269239868047372701,20795480407,0
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16-450800,1622880000,0.00002648333611297257699779413815072007,37759.59326778927859199031990251023,20795480407,0
